item_id,From,Count,Date,Level,VIP
20006,Store1,3,10/9/2017,4,1
30005,Store1,12,10/9/2017,5,1
30007,Store1,11,10/9/2017,8,1
20008,Store1,34,10/9/2017,9,1
10005,Store1,27,10/9/2017,10,1
20006,Store1,49,10/9/2017,11,1
20004,Store2,1,10/9/2017,2,1
30001,Store2,1,10/9/2017,3,0
20003,Store2,7,10/9/2017,3,1
30003,Store2,6,10/9/2017,4,0
20004,Store2,34,10/9/2017,4,1
20002,Store2,9,10/9/2017,5,0
30008,Store2,69,10/9/2017,5,1
30005,Store2,8,10/9/2017,6,0
30008,Store2,46,10/9/2017,6,1
30007,Store2,1,10/9/2017,7,0
30004,Store2,20,10/9/2017,7,1
30008,Store2,2,10/9/2017,8,0
20009,Store2,48,10/9/2017,8,1
30008,Store2,30,10/9/2017,9,1
10008,Store2,18,10/9/2017,10,1
20007,Store2,107,10/9/2017,11,1
30002,Sale2,32,10/9/2017,3,1
30008,Sale2,8,10/9/2017,5,1
30005,Sale2,16,10/9/2017,6,1
10007,Sale2,24,10/9/2017,9,1
30007,Sale2,8,10/9/2017,10,1
30007,Sale2,160,10/9/2017,11,1
10009,Sale2,0,10/9/2017,6,1
30007,Sale2,0,10/9/2017,9,1
10001,Store1,4,10/10/2017,1,0
20002,Store1,6,10/10/2017,2,0
30005,Store1,11,10/10/2017,2,1
20004,Store1,1,10/10/2017,4,0
10008,Store1,10,10/10/2017,8,1
30007,Store1,1,10/10/2017,11,1
20001,Store2,202,10/10/2017,1,0
20004,Store2,30,10/10/2017,1,1
20002,Store2,203,10/10/2017,2,0
20002,Store2,87,10/10/2017,2,1
20002,Store2,21,10/10/2017,3,0
20009,Store2,35,10/10/2017,3,1
10003,Store2,9,10/10/2017,4,0
30002,Store2,55,10/10/2017,4,1
20003,Store2,2,10/10/2017,5,0
30009,Store2,5,10/10/2017,5,1
30005,Store2,3,10/10/2017,6,0
20006,Store2,19,10/10/2017,6,1
20005,Store2,1,10/10/2017,7,0
30004,Store2,31,10/10/2017,7,1
10005,Store2,2,10/10/2017,8,0
10005,Store2,23,10/10/2017,8,1
10009,Store2,26,10/10/2017,9,1
10009,Store2,18,10/10/2017,10,1
20008,Store2,57,10/10/2017,11,1
10001,Store1,10,10/10/2017,2,0
10003,Store1,2,10/10/2017,2,1
30009,Store1,10,10/10/2017,9,1
20008,Store1,50,10/10/2017,11,1
30002,Store2,224,10/10/2017,2,0
30003,Store2,177,10/10/2017,2,1
30001,Store2,48,10/10/2017,3,0
30004,Store2,40,10/10/2017,3,1
10002,Store2,10,10/10/2017,4,0
30007,Store2,23,10/10/2017,4,1
30002,Store2,1,10/10/2017,5,0
30003,Store2,6,10/10/2017,5,1
20005,Store2,1,10/10/2017,6,0
30005,Store2,15,10/10/2017,6,1
20003,Store2,1,10/10/2017,7,0
30004,Store2,16,10/10/2017,7,1
30007,Store2,1,10/10/2017,8,0
20005,Store2,17,10/10/2017,8,1
30006,Store2,16,10/10/2017,9,1
20008,Store2,18,10/10/2017,10,1
30007,Store2,48,10/10/2017,11,1
20001,Store1,4,10/10/2017,2,0
20007,Store1,2,10/10/2017,2,1
10003,Store1,3,10/10/2017,3,0
20008,Store1,1,10/10/2017,11,1
10001,Store2,14,10/10/2017,1,0
20003,Store2,4,10/10/2017,1,1
30001,Store2,239,10/10/2017,2,0
20006,Store2,108,10/10/2017,2,1
10003,Store2,43,10/10/2017,3,0
10003,Store2,65,10/10/2017,3,1
20002,Store2,9,10/10/2017,4,0
30006,Store2,43,10/10/2017,4,1
30002,Store2,2,10/10/2017,5,0
30005,Store2,57,10/10/2017,5,1
30003,Store2,1,10/10/2017,6,0
30009,Store2,15,10/10/2017,6,1
30003,Store2,1,10/10/2017,7,0
30004,Store2,20,10/10/2017,7,1
30007,Store2,1,10/10/2017,8,0
20006,Store2,26,10/10/2017,8,1
10007,Store2,25,10/10/2017,9,1
20008,Store2,4,10/10/2017,10,1
30007,Store2,34,10/10/2017,11,1
30009,Store1,10,10/10/2017,8,1
20009,Store1,30,10/10/2017,11,1
20001,Store2,5,10/10/2017,2,0
10005,Store2,12,10/10/2017,2,1
10002,Store2,4,10/10/2017,3,0
30005,Store2,9,10/10/2017,3,1
30002,Store2,2,10/10/2017,4,0
30002,Store2,21,10/10/2017,4,1
30002,Store2,1,10/10/2017,5,0
30008,Store2,6,10/10/2017,5,1
30007,Store2,10,10/10/2017,7,1
10008,Store2,14,10/10/2017,8,1
20006,Store2,13,10/10/2017,9,1
30008,Store2,1,10/10/2017,10,1
30007,Store2,9,10/10/2017,11,1
20005,Store1,3,10/10/2017,5,1
10002,Store2,3,10/10/2017,2,0
20002,Store2,4,10/10/2017,3,0
20004,Store2,20,10/10/2017,3,1
20002,Store2,3,10/10/2017,4,0
30007,Store2,19,10/10/2017,4,1
30006,Store2,4,10/10/2017,5,1
30004,Store2,4,10/10/2017,6,1
10007,Store2,1,10/10/2017,7,0
10004,Store2,5,10/10/2017,7,1
20008,Store2,1,10/10/2017,8,0
10006,Store2,13,10/10/2017,8,1
30005,Store2,3,10/10/2017,9,0
30008,Store2,8,10/10/2017,9,1
30007,Store2,5,10/10/2017,10,1
20009,Store2,26,10/10/2017,11,1
10007,Store1,1,10/10/2017,6,1
10007,Store1,10,10/10/2017,10,1
10007,Store1,10,10/10/2017,11,1
20002,Store2,17,10/10/2017,3,0
10005,Store2,25,10/10/2017,3,1
20002,Store2,6,10/10/2017,4,0
10003,Store2,19,10/10/2017,4,1
30004,Store2,4,10/10/2017,5,0
30003,Store2,15,10/10/2017,5,1
10006,Store2,1,10/10/2017,6,0
30007,Store2,9,10/10/2017,6,1
20009,Store2,17,10/10/2017,7,1
10005,Store2,14,10/10/2017,8,1
10005,Store2,8,10/10/2017,9,1
10005,Store2,2,10/10/2017,10,0
10005,Store2,14,10/10/2017,10,1
20006,Store2,60,10/10/2017,11,1
20003,Sale1,320,10/10/2017,3,1
20002,Sale1,160,10/10/2017,4,1
10007,Sale1,160,10/10/2017,5,1
20009,Sale1,88,10/10/2017,6,1
10008,Sale1,192,10/10/2017,7,1
10007,Sale1,224,10/10/2017,8,1
10008,Sale1,184,10/10/2017,9,1
20006,Sale1,208,10/10/2017,10,1
10006,Sale1,952,10/10/2017,11,1
20001,Store1,5,10/10/2017,2,0
30004,Store1,10,10/10/2017,2,1
20001,Store1,1,10/10/2017,3,0
30003,Store1,1,10/10/2017,4,0
30003,Store1,4,10/10/2017,5,1
30009,Store1,1,10/10/2017,6,1
10009,Store1,11,10/10/2017,7,1
30005,Store1,26,10/10/2017,9,1
10008,Store1,1,10/10/2017,10,1
10007,Store1,72,10/10/2017,11,1
10001,Store2,6,10/10/2017,2,0
20005,Store2,4,10/10/2017,2,1
10001,Store2,26,10/10/2017,3,0
30002,Store2,24,10/10/2017,3,1
20003,Store2,12,10/10/2017,4,0
20004,Store2,30,10/10/2017,4,1
30003,Store2,14,10/10/2017,5,0
30005,Store2,40,10/10/2017,5,1
30003,Store2,3,10/10/2017,6,0
30009,Store2,36,10/10/2017,6,1
20005,Store2,2,10/10/2017,7,0
20008,Store2,25,10/10/2017,7,1
30004,Store2,3,10/10/2017,8,0
10006,Store2,70,10/10/2017,8,1
20009,Store2,42,10/10/2017,9,1
10007,Store2,40,10/10/2017,10,1
30008,Store2,197,10/10/2017,11,1
20009,Sale2,16,10/10/2017,3,1
30002,Sale2,8,10/10/2017,4,1
30005,Sale2,8,10/10/2017,5,1
10006,Sale2,16,10/10/2017,7,1
30008,Sale2,8,10/10/2017,9,1
20006,Sale2,32,10/10/2017,10,1
20007,Sale2,96,10/10/2017,11,1
20005,Sale1,312,10/10/2017,3,1
30005,Sale1,160,10/10/2017,4,1
20005,Sale1,160,10/10/2017,5,1
30004,Sale1,88,10/10/2017,6,1
10006,Sale1,200,10/10/2017,7,1
30007,Sale1,216,10/10/2017,8,1
10006,Sale1,184,10/10/2017,9,1
30006,Sale1,208,10/10/2017,10,1
20008,Sale1,944,10/10/2017,11,1
20001,Store1,2,10/10/2017,2,0
20004,Store1,2,10/10/2017,2,1
30006,Store1,2,10/10/2017,4,1
10007,Store1,13,10/10/2017,6,1
10004,Store1,10,10/10/2017,7,1
20009,Store1,24,10/10/2017,9,1
10008,Store1,40,10/10/2017,10,1
10006,Store1,103,10/10/2017,11,1
30002,Store2,1,10/10/2017,2,0
20002,Store2,4,10/10/2017,3,0
20006,Store2,4,10/10/2017,3,1
20003,Store2,3,10/10/2017,4,0
10003,Store2,21,10/10/2017,4,1
30003,Store2,21,10/10/2017,5,0
30009,Store2,49,10/10/2017,5,1
30004,Store2,7,10/10/2017,6,0
30008,Store2,63,10/10/2017,6,1
30004,Store2,42,10/10/2017,7,1
10005,Store2,60,10/10/2017,8,1
20007,Store2,30,10/10/2017,9,1
30005,Store2,39,10/10/2017,10,1
20007,Store2,143,10/10/2017,11,1
20002,Sale2,16,10/10/2017,3,1
30006,Sale2,8,10/10/2017,4,1
30009,Sale2,8,10/10/2017,5,1
10009,Sale2,16,10/10/2017,7,1
10005,Sale2,8,10/10/2017,9,1
10007,Sale2,32,10/10/2017,10,1
10009,Sale2,96,10/10/2017,11,1
20003,Sale2,0,10/10/2017,2,1
30008,Sale2,0,10/10/2017,6,1
30001,Store1,2,10/11/2017,1,0
20002,Store1,3,10/11/2017,2,0
30002,Store1,10,10/11/2017,4,1
20003,Store1,1,10/11/2017,5,1
10007,Store1,1,10/11/2017,6,1
20006,Store1,20,10/11/2017,11,1
30001,Store2,223,10/11/2017,1,0
20006,Store2,44,10/11/2017,1,1
20002,Store2,207,10/11/2017,2,0
20002,Store2,85,10/11/2017,2,1
20002,Store2,21,10/11/2017,3,0
20002,Store2,40,10/11/2017,3,1
20004,Store2,7,10/11/2017,4,0
30003,Store2,28,10/11/2017,4,1
10005,Store2,2,10/11/2017,5,0
30006,Store2,20,10/11/2017,5,1
10004,Store2,27,10/11/2017,6,1
30003,Store2,1,10/11/2017,7,0
30004,Store2,36,10/11/2017,7,1
30004,Store2,1,10/11/2017,8,0
30005,Store2,29,10/11/2017,8,1
10005,Store2,23,10/11/2017,9,1
10008,Store2,13,10/11/2017,10,1
10006,Store2,1,10/11/2017,11,0
10009,Store2,51,10/11/2017,11,1
20002,Store1,7,10/11/2017,2,0
20001,Store1,3,10/11/2017,2,1
10003,Store1,1,10/11/2017,3,0
20007,Store1,10,10/11/2017,4,1
20004,Store1,2,10/11/2017,5,0
30009,Store1,10,10/11/2017,7,1
10009,Store1,10,10/11/2017,9,1
20007,Store1,30,10/11/2017,11,1
20002,Store2,217,10/11/2017,2,0
30003,Store2,160,10/11/2017,2,1
20001,Store2,44,10/11/2017,3,0
10009,Store2,53,10/11/2017,3,1
20002,Store2,8,10/11/2017,4,0
30002,Store2,13,10/11/2017,4,1
20004,Store2,12,10/11/2017,5,1
30003,Store2,1,10/11/2017,6,0
30005,Store2,23,10/11/2017,6,1
10009,Store2,14,10/11/2017,7,1
10008,Store2,5,10/11/2017,8,1
20008,Store2,24,10/11/2017,9,1
10006,Store2,8,10/11/2017,10,1
10009,Store2,30,10/11/2017,11,1
20002,Store1,5,10/11/2017,2,0
10003,Store1,1,10/11/2017,3,0
20009,Store1,11,10/11/2017,3,1
10004,Store1,1,10/11/2017,4,1
20007,Store1,10,10/11/2017,11,1
30001,Store2,16,10/11/2017,1,0
20002,Store2,248,10/11/2017,2,0
20004,Store2,141,10/11/2017,2,1
30002,Store2,26,10/11/2017,3,0
30002,Store2,65,10/11/2017,3,1
20003,Store2,12,10/11/2017,4,0
30002,Store2,56,10/11/2017,4,1
30005,Store2,1,10/11/2017,5,0
10006,Store2,42,10/11/2017,5,1
10005,Store2,2,10/11/2017,6,0
30005,Store2,24,10/11/2017,6,1
30006,Store2,1,10/11/2017,7,0
30004,Store2,11,10/11/2017,7,1
10007,Store2,19,10/11/2017,8,1
30007,Store2,14,10/11/2017,9,1
10009,Store2,9,10/11/2017,10,1
30009,Store2,9,10/11/2017,11,1
20001,Store1,1,10/11/2017,2,1
20002,Store1,1,10/11/2017,4,1
10001,Store2,4,10/11/2017,2,0
20002,Store2,7,10/11/2017,2,1
30002,Store2,3,10/11/2017,3,0
20006,Store2,3,10/11/2017,3,1
30003,Store2,1,10/11/2017,4,0
30006,Store2,11,10/11/2017,4,1
30009,Store2,5,10/11/2017,5,1
30004,Store2,5,10/11/2017,6,1
20007,Store2,19,10/11/2017,7,1
30004,Store2,1,10/11/2017,8,0
30006,Store2,15,10/11/2017,8,1
10007,Store2,6,10/11/2017,9,1
30008,Store2,6,10/11/2017,10,1
10007,Store2,33,10/11/2017,11,1
10007,Store1,1,10/11/2017,6,1
20004,Store2,1,10/11/2017,2,1
10003,Store2,3,10/11/2017,3,0
20005,Store2,8,10/11/2017,3,1
30007,Store2,26,10/11/2017,4,1
30003,Store2,1,10/11/2017,5,0
30003,Store2,7,10/11/2017,5,1
20006,Store2,13,10/11/2017,6,1
20004,Store2,33,10/11/2017,7,1
20007,Store2,25,10/11/2017,8,1
10008,Store2,10,10/11/2017,9,1
10006,Store2,6,10/11/2017,10,1
10007,Store2,2,10/11/2017,11,0
10008,Store2,37,10/11/2017,11,1
30007,Store1,30,10/11/2017,11,1
20001,Store2,2,10/11/2017,2,0
20001,Store2,2,10/11/2017,2,1
30002,Store2,5,10/11/2017,3,0
30002,Store2,24,10/11/2017,3,1
20004,Store2,9,10/11/2017,4,0
20003,Store2,19,10/11/2017,4,1
30005,Store2,1,10/11/2017,5,0
30008,Store2,20,10/11/2017,5,1
10004,Store2,4,10/11/2017,6,0
30004,Store2,31,10/11/2017,6,1
30005,Store2,26,10/11/2017,7,1
10008,Store2,10,10/11/2017,8,1
20006,Store2,7,10/11/2017,9,1
30006,Store2,5,10/11/2017,10,1
20008,Store2,50,10/11/2017,11,1
20003,Sale1,304,10/11/2017,3,1
20006,Sale1,112,10/11/2017,4,1
30007,Sale1,160,10/11/2017,5,1
10006,Sale1,176,10/11/2017,6,1
20006,Sale1,152,10/11/2017,7,1
10008,Sale1,136,10/11/2017,8,1
10007,Sale1,280,10/11/2017,9,1
10007,Sale1,264,10/11/2017,10,1
30008,Sale1,960,10/11/2017,11,1
30001,Store1,4,10/11/2017,1,0
20005,Store1,2,10/11/2017,2,1
20001,Store1,1,10/11/2017,3,0
10006,Store1,3,10/11/2017,3,1
10005,Store1,4,10/11/2017,4,1
30003,Store1,10,10/11/2017,5,0
30006,Store1,4,10/11/2017,6,1
30008,Store1,3,10/11/2017,7,1
30008,Store1,23,10/11/2017,8,1
10007,Store1,16,10/11/2017,9,1
30007,Store1,34,10/11/2017,10,1
20006,Store1,101,10/11/2017,11,1
20002,Store2,4,10/11/2017,2,0
20001,Store2,13,10/11/2017,2,1
30002,Store2,28,10/11/2017,3,0
20007,Store2,39,10/11/2017,3,1
30002,Store2,24,10/11/2017,4,0
30006,Store2,49,10/11/2017,4,1
20002,Store2,23,10/11/2017,5,0
20006,Store2,50,10/11/2017,5,1
20002,Store2,4,10/11/2017,6,0
30004,Store2,45,10/11/2017,6,1
20008,Store2,74,10/11/2017,7,1
30005,Store2,2,10/11/2017,8,0
30005,Store2,44,10/11/2017,8,1
10009,Store2,3,10/11/2017,9,0
10008,Store2,45,10/11/2017,9,1
20006,Store2,35,10/11/2017,10,1
30008,Store2,1,10/11/2017,11,0
20008,Store2,155,10/11/2017,11,1
20002,Sale2,16,10/11/2017,3,1
30009,Sale2,8,10/11/2017,4,1
20003,Sale2,8,10/11/2017,5,1
10003,Sale2,16,10/11/2017,6,1
10008,Sale2,16,10/11/2017,7,1
20006,Sale2,8,10/11/2017,9,1
30005,Sale2,16,10/11/2017,10,1
20006,Sale2,96,10/11/2017,11,1
20004,Sale1,312,10/11/2017,3,1
30004,Sale1,112,10/11/2017,4,1
30006,Sale1,160,10/11/2017,5,1
30007,Sale1,176,10/11/2017,6,1
20005,Sale1,152,10/11/2017,7,1
10008,Sale1,136,10/11/2017,8,1
10009,Sale1,280,10/11/2017,9,1
30009,Sale1,264,10/11/2017,10,1
20009,Sale1,960,10/11/2017,11,1
20009,Store1,4,10/11/2017,2,1
30006,Store1,1,10/11/2017,3,1
20002,Store1,1,10/11/2017,4,0
30005,Store1,2,10/11/2017,4,1
20004,Store1,4,10/11/2017,5,1
30004,Store1,2,10/11/2017,6,1
10005,Store1,4,10/11/2017,7,1
10004,Store1,4,10/11/2017,8,1
30009,Store1,10,10/11/2017,9,1
10005,Store1,24,10/11/2017,10,1
20006,Store1,143,10/11/2017,11,1
20007,Store2,10,10/11/2017,2,1
20002,Store2,8,10/11/2017,3,0
20006,Store2,16,10/11/2017,3,1
20002,Store2,10,10/11/2017,4,0
10004,Store2,44,10/11/2017,4,1
20005,Store2,9,10/11/2017,5,0
20006,Store2,36,10/11/2017,5,1
20002,Store2,5,10/11/2017,6,0
30004,Store2,55,10/11/2017,6,1
30004,Store2,1,10/11/2017,7,0
30006,Store2,64,10/11/2017,7,1
20009,Store2,43,10/11/2017,8,1
10007,Store2,1,10/11/2017,9,0
20009,Store2,38,10/11/2017,9,1
10008,Store2,55,10/11/2017,10,1
30006,Store2,4,10/11/2017,11,0
20006,Store2,109,10/11/2017,11,1
30005,Sale2,16,10/11/2017,3,1
30002,Sale2,8,10/11/2017,4,1
10004,Sale2,8,10/11/2017,5,1
30006,Sale2,16,10/11/2017,6,1
20008,Sale2,16,10/11/2017,7,1
10005,Sale2,8,10/11/2017,9,1
30008,Sale2,16,10/11/2017,10,1
10009,Sale2,96,10/11/2017,11,1
20008,Sale2,0,10/11/2017,9,1
20001,Store1,3,10/12/2017,1,0
10001,Store1,7,10/12/2017,2,0
20004,Store1,2,10/12/2017,2,1
20002,Store1,2,10/12/2017,3,1
30003,Store1,2,10/12/2017,4,1
30005,Store1,10,10/12/2017,5,1
10009,Store1,10,10/12/2017,7,1
30007,Store1,24,10/12/2017,11,1
30001,Store2,217,10/12/2017,1,0
30001,Store2,39,10/12/2017,1,1
30002,Store2,194,10/12/2017,2,0
20005,Store2,95,10/12/2017,2,1
30001,Store2,12,10/12/2017,3,0
20005,Store2,26,10/12/2017,3,1
10003,Store2,7,10/12/2017,4,0
30006,Store2,34,10/12/2017,4,1
20003,Store2,4,10/12/2017,5,0
10009,Store2,28,10/12/2017,5,1
30003,Store2,22,10/12/2017,6,1
30006,Store2,4,10/12/2017,7,0
30004,Store2,34,10/12/2017,7,1
30003,Store2,1,10/12/2017,8,0
10008,Store2,36,10/12/2017,8,1
20007,Store2,1,10/12/2017,9,0
20006,Store2,16,10/12/2017,9,1
10007,Store2,9,10/12/2017,10,1
10007,Store2,37,10/12/2017,11,1
20002,Store1,10,10/12/2017,2,0
20003,Store1,4,10/12/2017,3,0
30006,Store1,1,10/12/2017,3,1
20007,Store1,11,10/12/2017,11,1
20002,Store2,213,10/12/2017,2,0
10004,Store2,157,10/12/2017,2,1
20003,Store2,37,10/12/2017,3,0
10002,Store2,51,10/12/2017,3,1
20004,Store2,1,10/12/2017,4,0
20007,Store2,13,10/12/2017,4,1
10003,Store2,2,10/12/2017,5,0
20008,Store2,5,10/12/2017,5,1
30004,Store2,2,10/12/2017,6,0
20004,Store2,5,10/12/2017,6,1
30009,Store2,12,10/12/2017,7,1
30006,Store2,1,10/12/2017,8,0
10004,Store2,21,10/12/2017,8,1
30008,Store2,1,10/12/2017,9,0
10008,Store2,28,10/12/2017,9,1
30004,Store2,1,10/12/2017,10,0
30005,Store2,2,10/12/2017,10,1
30006,Store2,44,10/12/2017,11,1
10001,Store1,1,10/12/2017,1,0
10002,Store1,4,10/12/2017,2,0
10006,Store1,1,10/12/2017,11,1
20001,Store2,12,10/12/2017,1,0
20002,Store2,2,10/12/2017,1,1
30002,Store2,208,10/12/2017,2,0
20002,Store2,110,10/12/2017,2,1
20001,Store2,42,10/12/2017,3,0
30004,Store2,63,10/12/2017,3,1
30003,Store2,11,10/12/2017,4,0
10007,Store2,28,10/12/2017,4,1
10005,Store2,8,10/12/2017,5,0
10008,Store2,26,10/12/2017,5,1
10004,Store2,3,10/12/2017,6,0
20004,Store2,14,10/12/2017,6,1
30004,Store2,32,10/12/2017,7,1
30006,Store2,2,10/12/2017,8,0
20008,Store2,26,10/12/2017,8,1
30005,Store2,7,10/12/2017,9,1
30009,Store2,2,10/12/2017,10,1
30005,Store2,1,10/12/2017,11,0
10009,Store2,22,10/12/2017,11,1
20008,Store1,10,10/12/2017,11,1
20002,Store2,5,10/12/2017,2,0
20006,Store2,7,10/12/2017,2,1
20003,Store2,4,10/12/2017,3,0
20005,Store2,9,10/12/2017,3,1
20002,Store2,7,10/12/2017,4,0
20004,Store2,17,10/12/2017,4,1
30005,Store2,4,10/12/2017,5,1
20006,Store2,2,10/12/2017,6,1
30005,Store2,1,10/12/2017,7,0
30008,Store2,11,10/12/2017,7,1
30008,Store2,1,10/12/2017,8,0
10004,Store2,6,10/12/2017,8,1
10005,Store2,20,10/12/2017,9,1
10008,Store2,1,10/12/2017,10,0
10005,Store2,4,10/12/2017,10,1
20008,Store2,20,10/12/2017,11,1
20001,Store2,3,10/12/2017,2,0
30003,Store2,6,10/12/2017,3,0
10004,Store2,3,10/12/2017,3,1
30002,Store2,3,10/12/2017,4,0
30004,Store2,18,10/12/2017,4,1
30003,Store2,4,10/12/2017,5,0
30007,Store2,1,10/12/2017,5,1
30006,Store2,3,10/12/2017,6,1
30006,Store2,21,10/12/2017,7,1
10004,Store2,14,10/12/2017,8,1
20006,Store2,12,10/12/2017,9,1
30009,Store2,3,10/12/2017,10,1
10007,Store2,27,10/12/2017,11,1
20007,Store1,24,10/12/2017,11,1
10005,Store2,1,10/12/2017,2,1
20003,Store2,8,10/12/2017,3,0
20004,Store2,9,10/12/2017,3,1
20003,Store2,9,10/12/2017,4,0
30005,Store2,11,10/12/2017,4,1
30005,Store2,1,10/12/2017,5,0
10003,Store2,18,10/12/2017,5,1
30005,Store2,1,10/12/2017,6,0
30005,Store2,40,10/12/2017,6,1
10005,Store2,47,10/12/2017,7,1
20004,Store2,1,10/12/2017,8,0
30004,Store2,14,10/12/2017,8,1
30005,Store2,1,10/12/2017,9,0
30006,Store2,21,10/12/2017,9,1
20008,Store2,11,10/12/2017,10,1
30008,Store2,73,10/12/2017,11,1
20003,Sale1,320,10/12/2017,3,1
20005,Sale1,104,10/12/2017,4,1
10003,Sale1,152,10/12/2017,5,1
30009,Sale1,136,10/12/2017,6,1
30005,Sale1,232,10/12/2017,7,1
10008,Sale1,288,10/12/2017,8,1
20008,Sale1,288,10/12/2017,9,1
10007,Sale1,240,10/12/2017,10,1
30007,Sale1,1024,10/12/2017,11,1
30006,Store1,1,10/12/2017,3,1
30003,Store1,2,10/12/2017,5,1
30006,Store1,28,10/12/2017,6,1
20006,Store1,10,10/12/2017,7,1
10004,Store1,1,10/12/2017,8,1
10007,Store1,5,10/12/2017,9,1
10009,Store1,12,10/12/2017,10,1
20007,Store1,154,10/12/2017,11,1
20001,Store2,3,10/12/2017,1,0
20001,Store2,4,10/12/2017,2,0
20002,Store2,1,10/12/2017,2,1
20001,Store2,21,10/12/2017,3,0
30002,Store2,25,10/12/2017,3,1
20003,Store2,12,10/12/2017,4,0
10007,Store2,52,10/12/2017,4,1
10003,Store2,5,10/12/2017,5,0
30009,Store2,42,10/12/2017,5,1
30003,Store2,2,10/12/2017,6,0
30004,Store2,58,10/12/2017,6,1
20007,Store2,1,10/12/2017,7,0
10008,Store2,50,10/12/2017,7,1
10005,Store2,5,10/12/2017,8,0
10007,Store2,62,10/12/2017,8,1
10006,Store2,57,10/12/2017,9,1
30006,Store2,1,10/12/2017,10,0
10005,Store2,23,10/12/2017,10,1
20008,Store2,194,10/12/2017,11,1
20003,Sale2,24,10/12/2017,3,1
20005,Sale2,32,10/12/2017,4,1
20006,Sale2,16,10/12/2017,5,1
10005,Sale2,8,10/12/2017,7,1
10004,Sale2,24,10/12/2017,8,1
10009,Sale2,24,10/12/2017,9,1
30007,Sale2,24,10/12/2017,10,1
10006,Sale2,176,10/12/2017,11,1
20005,Sale1,328,10/12/2017,3,1
20005,Sale1,104,10/12/2017,4,1
30004,Sale1,152,10/12/2017,5,1
30008,Sale1,136,10/12/2017,6,1
30009,Sale1,232,10/12/2017,7,1
30005,Sale1,288,10/12/2017,8,1
10007,Sale1,288,10/12/2017,9,1
10009,Sale1,240,10/12/2017,10,1
30009,Sale1,1024,10/12/2017,11,1
20001,Store1,3,10/12/2017,1,0
30003,Store1,2,10/12/2017,4,1
30004,Store1,1,10/12/2017,5,0
30007,Store1,5,10/12/2017,6,1
30004,Store1,23,10/12/2017,7,1
20006,Store1,11,10/12/2017,8,1
30008,Store1,12,10/12/2017,9,1
10007,Store1,14,10/12/2017,10,1
20008,Store1,153,10/12/2017,11,1
20006,Store2,2,10/12/2017,2,1
20002,Store2,5,10/12/2017,3,0
20005,Store2,3,10/12/2017,3,1
20004,Store2,6,10/12/2017,4,0
30003,Store2,26,10/12/2017,4,1
30002,Store2,8,10/12/2017,5,0
20008,Store2,44,10/12/2017,5,1
20006,Store2,2,10/12/2017,6,0
30008,Store2,46,10/12/2017,6,1
10006,Store2,1,10/12/2017,7,0
30006,Store2,43,10/12/2017,7,1
30005,Store2,3,10/12/2017,8,0
10007,Store2,43,10/12/2017,8,1
10008,Store2,76,10/12/2017,9,1
10007,Store2,2,10/12/2017,10,0
10006,Store2,39,10/12/2017,10,1
20006,Store2,160,10/12/2017,11,1
10008,Sale2,24,10/12/2017,3,1
10003,Sale2,32,10/12/2017,4,1
20005,Sale2,16,10/12/2017,5,1
30005,Sale2,8,10/12/2017,7,1
10005,Sale2,24,10/12/2017,8,1
20007,Sale2,24,10/12/2017,9,1
20007,Sale2,24,10/12/2017,10,1
10006,Sale2,176,10/12/2017,11,1
20005,Sale2,0,10/12/2017,6,1
20001,Store1,4,10/13/2017,1,0
20003,Store1,1,10/13/2017,1,1
20002,Store1,5,10/13/2017,2,0
10004,Store1,1,10/13/2017,2,1
20003,Store1,3,10/13/2017,3,0
10006,Store1,1,10/13/2017,3,1
30003,Store1,1,10/13/2017,7,0
20008,Store1,10,10/13/2017,10,1
20008,Store1,10,10/13/2017,11,1
10001,Store2,240,10/13/2017,1,0
20001,Store2,29,10/13/2017,1,1
10002,Store2,211,10/13/2017,2,0
20004,Store2,116,10/13/2017,2,1
20001,Store2,21,10/13/2017,3,0
30008,Store2,50,10/13/2017,3,1
10004,Store2,5,10/13/2017,4,0
30004,Store2,40,10/13/2017,4,1
10005,Store2,2,10/13/2017,5,0
10005,Store2,10,10/13/2017,5,1
30002,Store2,3,10/13/2017,6,0
10007,Store2,27,10/13/2017,6,1
10009,Store2,34,10/13/2017,7,1
20006,Store2,9,10/13/2017,8,1
30006,Store2,14,10/13/2017,9,1
10008,Store2,1,10/13/2017,10,1
10009,Store2,52,10/13/2017,11,1
20001,Store1,2,10/13/2017,1,0
20002,Store1,5,10/13/2017,2,0
10007,Store1,4,10/13/2017,2,1
10003,Store1,2,10/13/2017,3,0
20009,Store1,10,10/13/2017,10,1
20002,Store2,253,10/13/2017,2,0
20001,Store2,235,10/13/2017,2,1
20001,Store2,35,10/13/2017,3,0
20002,Store2,80,10/13/2017,3,1
10004,Store2,2,10/13/2017,4,0
10006,Store2,25,10/13/2017,4,1
10004,Store2,7,10/13/2017,5,0
30005,Store2,21,10/13/2017,5,1
30009,Store2,6,10/13/2017,6,1
10007,Store2,51,10/13/2017,7,1
10008,Store2,15,10/13/2017,8,1
10005,Store2,28,10/13/2017,9,1
10007,Store2,13,10/13/2017,10,1
30009,Store2,51,10/13/2017,11,1
30001,Store1,3,10/13/2017,2,0
20005,Store1,1,10/13/2017,2,1
10002,Store1,5,10/13/2017,3,0
10008,Store1,2,10/13/2017,4,1
